0.1701405,Open
0.1611536,Open
0.1407588,Open
0.1242029,Open
0.1082165,Open
0.241412,Open
0.2114421,Open
0.1818263,Open
0.2510538,Open
0.2297021,Open
0.2011722,Open
0.2713204,Open
0.2371955,Open
0.4506395,Open
0.3951809,Open
0.4445499,Open
0.3890057,Open
0.336512,Open
0.364594,Open
0.3155525,Open
0.3648193,Open
0.3166047,Open
0.2740147,Open
0.3260374,Open
0.2833073,Open
0.3360565,Open
0.2918668,Open
0.2521605,Open
28.43512,Open
26.34192,Open
24.08381,Open
21.83112,Open
19.61831,Open
17.69323,Open
15.73597,Open
13.97265,Open
12.34556,Open
10.87004,Open
9.747965,Open
8.557698,Open
7.63954,Open
6.678468,Open
5.819718,Open
5.248792,Open
4.571852,Open
4.295124,Open
3.741711,Open
3.249868,Open
3.181264,Open
2.751081,Open
2.800759,Open
2.428558,Open
2.111129,Open
2.231789,Open
1.931625,Open
2.123597,Open
1.845657,Open
1.595054,Open
1.73327,Open
1.504605,Open
1.561471,Open
1.351665,Open
1.176544,Open
1.330284,Open
1.153359,Open
1.202338,Open
1.041003,Open
0.899744,Open
1.00729,Open
0.8707099,Open
0.9792901,Open
0.8505198,Open
0.735157,Open
0.9777622,Open
0.8484885,Open
1.123658,Open
0.9732313,Open
0.846619,Open
0.9569663,Open
0.8297676,Open
0.8257979,Open
0.7140449,Open
0.6182482,Open
0.9207067,Close
0.7823557,Close
1.200989,Close
1.045594,Close
0.9033549,Close
0.9430864,Close
0.8144907,Close
0.8683242,Close
0.7542826,Close
0.6554797,Close
0.7375569,Close
0.6397691,Close
0.7976567,Close
0.6902491,Close
0.5998608,Close
0.8752829,Close
0.7178798,Close
1.19436,Close
1.037111,Close
0.8991718,Close
1.316282,Close
1.143505,Close
1.565483,Close
1.352642,Close
1.175038,Close
1.741512,Close
1.503027,Close
1.985267,Close
1.718526,Close
1.491183,Close
2.014923,Close
1.745108,Close
2.240581,Close
1.950202,Close
1.690085,Close
2.427808,Close
2.099146,Close
2.876191,Close
2.485668,Close
2.144015,Close
3.583414,Close
3.100269,Close
4.319514,Close
3.717022,Close
3.206125,Close
3.218433,Open
2.640504,Open
2.427698,Open
2.10756,Open
1.817189,Open
1.610912,Open
1.39333,Open
1.123458,Open
0.9730832,Open
0.8446791,Open
0.9570481,Open
0.8288951,Open
1.089247,Open
0.9439405,Open
0.8193094,Open
0.9408714,Open
0.7569777,Open
0.8803871,Open
0.7479299,Open
0.7851391,Open
0.6817573,Open
0.5909463,Open
0.6597764,Open
0.5741828,Open
0.4985946,Open
0.7593205,Open
0.6572344,Open
0.9911463,Open
0.8625018,Open
0.7484409,Open
1.157456,Open
1.001291,Open
1.441131,Open
1.255929,Open
1.094508,Open
1.467054,Open
1.283628,Open
1.670331,Open
1.459517,Open
1.265358,Open
1.693109,Open
13.66591,Open
12.08024,Open
10.72236,Open
9.455897,Open
8.302374,Close
7.292991,Close
6.267444,Close
5.480034,Close
4.8037,Close
4.097712,Open
3.579289,Open
2.952346,Open
2.572062,Open
2.242297,Open
1.859141,Open
1.626221,Open
1.326237,Open
1.146376,Open
1.000404,Open
1.039927,Open
0.9014573,Open
0.7504473,Open
0.6565731,Open
0.5689634,Open
0.7678793,Open
0.6647771,Open
0.8600458,Open
0.7445461,Open
0.6476647,Open
0.7637873,Open
0.6623508,Open
0.8089234,Open
0.702751,Open
0.6098335,Open
0.7407019,Open
0.6420966,Open
0.8018321,Open
0.7243233,Open
0.627029,Open
0.8093545,Open
0.7019246,Open
0.7742098,Open
0.6723391,Open
0.5827472,Open
0.688434,Open
0.5985124,Open
0.5146495,Open
0.4456825,Open
0.3853069,Open
0.3304812,Open
0.2866639,Open
0.5770075,Open
0.5194904,Open
0.4533429,Open
0.975458,Close
0.846611,Close
1.137526,Close
0.9917111,Close
0.8623568,Close
0.9662038,Close
0.8397439,Close
0.8954229,Close
0.7773396,Close
0.6749344,Close
0.7202405,Close
0.6235119,Close
0.6646342,Close
0.5782307,Close
0.4975101,Close
0.5719854,Close
0.4950038,Close
0.6951703,Close
0.606378,Close
0.5269635,Close
0.8172644,Close
0.7122453,Close
0.920365,Close
0.798071,Close
0.6924707,Close
1.166045,Close
1.010351,Close
1.217028,Close
1.057688,Close
0.9169246,Close
1.160366,Close
1.006402,Close
1.259719,Close
1.096171,Close
0.9555929,Close
1.041794,Close
0.9026645,Close
1.452158,Close
1.262633,Close
1.093603,Close
1.732843,Close
1.498882,Close
2.543507,Close
2.20791,Close
1.906526,Close
3.522434,Close
3.041579,Close
4.715617,Close
4.067591,Close
3.509556,Close
4.711489,Open
4.05371,Open
3.601146,Open
3.104466,Open
2.681673,Open
2.507351,Open
2.16789,Open
2.040464,Open
1.741204,Open
1.52079,Open
1.460181,Open
1.263146,Open
1.440276,Open
1.252349,Open
1.082108,Open
1.853596,Open
1.608449,Open
1.663276,Open
1.439441,Open
1.249143,Open
1.560001,Open
1.352277,Open
1.650487,Open
1.429329,Open
1.233915,Open
1.562177,Open
1.351547,Open
1.706209,Open
1.482596,Open
1.290664,Open
1.698981,Open
1.481102,Open
1.918244,Open
1.667626,Open
1.451332,Open
1.809089,Open
1.566948,Open
1.955836,Open
1.708553,Open
1.473419,Open
1.788396,Open
1.558907,Open
1.759482,Open
1.537759,Open
1.33228,Open
1.514349,Open
1.319554,Open
1.377935,Open
1.197324,Open
1.040801,Open
26.96151,Open
23.3239,Open
20.32109,Open
17.70413,Open
15.31075,Open
13.38088,Open
11.62831,Open
10.18092,Open
8.873484,Open
7.719059,Open
6.913819,Open
5.995832,Open
5.421154,Open
4.71114,Open
4.091122,Open
3.799673,Open
3.286958,Open
3.063846,Open
2.665815,Open
2.317981,Open
2.244387,Open
1.95114,Open
1.948921,Open
1.700957,Open
1.479349,Open
1.435318,Open
1.246065,Open
1.19607,Open
1.040543,Open
0.9022411,Open
0.8904253,Open
0.7710649,Open
0.7803485,Open
0.6778619,Open
0.558161,Open
0.5046273,Open
0.4362808,Open
0.5626435,Open
0.4898759,Open
0.4242434,Open
0.3679443,Open
0.3181585,Open
0.3937087,Open
0.3415369,Open
0.2952721,Open
0.371082,Open
0.3213469,Open
0.798376,Open
0.6949347,Open
0.6015196,Open
0.7232737,Close
0.6282158,Close
0.5364273,Close
0.4665268,Close
0.4048249,Close
0.4224128,Close
0.3663984,Close
0.6870618,Close
0.5960854,Close
0.5183459,Close
1.10964,Close
0.9588094,Close
1.641074,Close
1.427071,Close
1.985177,Close
1.88102,Close
1.636573,Close
2.368883,Close
2.052793,Close
1.791844,Close
2.436535,Close
2.137399,Close
2.625024,Close
2.29752,Close
1.991487,Close
2.370138,Close
2.056366,Close
2.235001,Close
1.938565,Close
1.690645,Close
1.696409,Close
1.482132,Close
1.419681,Close
1.238725,Close
1.07034,Close
0.9370611,Close
0.8100839,Close
0.6367562,Close
0.5506911,Close
0.4788795,Close
0.5668254,Close
0.4944927,Close
1.293329,Close
1.12552,Close
0.9641491,Close
2.258714,Close
1.934743,Close
3.698504,Close
3.189479,Close
2.760578,Close
4.222289,Close
3.645673,Close
4.681814,Close
4.0617,Close
3.489665,Close
6.469722,Close
5.529974,Close
6.051252,Close
5.216781,Close
4.505733,Close
4.602146,Open
4.009826,Open
4.278588,Open
3.744774,Open
3.224127,Open
2.783874,Open
2.393412,Open
3.528414,Open
3.037399,Open
2.651312,Open
2.247471,Open
1.947253,Open
2.144296,Open
1.872352,Open
1.612404,Open
3.427742,Open
2.94398,Open
1.773946,Open
1.531086,Open
1.336003,Open
1.577057,Open
1.379224,Open
1.608548,Open
1.395843,Open
1.205009,Open
1.468338,Open
1.264094,Open
1.799214,Open
1.55385,Open
1.349407,Open
1.322566,Open
1.155375,Open
1.269446,Open
1.105758,Open
0.9599769,Open
1.138248,Open
0.988526,Open
1.093708,Open
0.9463797,Open
0.8245277,Open
1.004448,Open
0.8689418,Open
0.8788225,Open
0.7648854,Open
0.6604554,Open
0.779618,Open
0.6835121,Open
0.7281888,Open
0.6343736,Open
0.5512756,Open
0.6387078,Open
38.5766,Open
34.67213,Open
30.64099,Open
27.43099,Open
24.38621,Open
21.4227,Open
18.79099,Open
16.56907,Open
14.51321,Open
11.7666,Open
10.9623,Open
9.424245,Open
8.059402,Open
7.019503,Open
6.053125,Open
5.272226,Open
4.470826,Open
3.899744,Open
3.382239,Open
2.540531,Open
2.201918,Open
1.789524,Open
1.553362,Open
1.348087,Open
1.220442,Close
1.056249,Close
0.7979025,Close
0.6938902,Close
0.6003593,Close
0.7989618,Open
0.6935424,Open
0.9689444,Open
0.8378823,Open
0.7278581,Open
0.9379076,Close
0.813627,Close
1.16218,Close
1.01051,Close
0.8751591,Close
1.017295,Open
0.8816667,Open
1.026082,Open
0.8897749,Open
0.7696781,Open
0.9480039,Open
0.8240349,Open
0.792484,Open
0.6893193,Open
0.5933774,Open
0.7067901,Open
0.6129427,Open
0.6951583,Open
0.6026942,Open
0.5221531,Open
0.6326482,Open
0.5507674,Open
0.6072471,Open
0.5281793,Open
0.4580241,Open
0.6983624,Open
0.6074016,Open
0.7862364,Open
0.6831115,Open
0.5930457,Open
0.810962,Open
0.7017208,Open
0.8796816,Open
0.7640166,Open
0.6599786,Open
0.8217338,Open
0.714976,Open
0.8547897,Open
0.742965,Open
0.6455216,Open
0.7480747,Close
0.6514722,Close
0.7661831,Close
0.6642837,Close
0.5768324,Close
0.6271462,Close
0.5433758,Close
0.6269488,Close
0.5458279,Close
0.4733589,Close
0.5649252,Close
0.4895468,Close
0.5913162,Close
0.5145689,Close
0.446527,Close
0.5092071,Close
0.4407912,Close
0.6073757,Close
0.5254464,Close
0.457524,Close
0.7396947,Close
0.6419928,Close
0.9242176,Close
0.800928,Close
0.6937125,Close
1.016412,Close
0.8580867,Close
1.293595,Close
1.125356,Close
0.9754655,Close
1.307208,Close
1.141328,Close
1.480784,Close
1.284358,Close
1.116055,Close
1.345974,Close
1.164155,Close
1.263348,Close
1.095797,Close
0.9487002,Close
1.015822,Close
0.8522997,Close
0.8618823,Close
0.7490221,Close
0.6499994,Close
0.7405872,Close
0.6446809,Close
0.7677792,Close
0.6650622,Close
0.5766718,Close
1.122319,Close
0.9706352,Close
1.834529,Close
1.595619,Close
1.373603,Close
2.718461,Close
2.358041,Close
4.084607,Close
3.54578,Close
3.056177,Close
5.158035,Close
4.464071,Close
6.144738,Close
5.276397,Close
4.555265,Close
4.675797,Open
4.01236,Open
4.036048,Open
3.481928,Open
3.015061,Open
3.420018,Open
2.946922,Open
3.167127,Open
2.742425,Open
2.368726,Open
2.621158,Open
2.264999,Open
3.11901,Open
2.670232,Open
2.330327,Open
2.585845,Open
2.240069,Open
2.828187,Open
2.448451,Open
2.125902,Open
2.467026,Open
2.009568,Open
2.766923,Open
2.355849,Open
2.62337,Close
2.293782,Close
1.995895,Close
2.440334,Close
2.126442,Close
1.852257,Close
2.238456,Close
1.940483,Close
2.331884,Close
2.031623,Close
1.767884,Close
2.323043,Open
2.096707,Open
1.939287,Open
1.655419,Open
1.880044,Close
1.644451,Close
1.427188,Close
1.600616,Close
1.396959,Close
1.211294,Close
1.52617,Open
1.322724,Open
1.921313,Open
1.672292,Open
1.451483,Open
1.439855,Close
1.254435,Close
1.436048,Close
1.253002,Close
1.085636,Close
1.159115,Close
1.007277,Close
1.08458,Close
0.9433228,Close
0.817248,Close
1.09746,Close
0.9520169,Close
0.6711705,Close
0.581484,Close
0.5005656,Close
0.6349412,Open
0.5493542,Open
1.65628,Open
1.432122,Open
1.245335,Open
1.13486,Open
0.980685,Open
1.32588,Open
1.150313,Open
0.9990688,Open
1.441661,Open
1.248554,Open
1.617581,Open
1.405214,Open
1.215969,Open
1.484049,Open
1.288023,Open
1.347759,Open
1.217308,Open
1.057083,Open
1.061528,Close
0.9218116,Close
0.7944016,Close
0.6858973,Close
0.5972134,Close
0.456317,Close
0.3959892,Close
0.3709477,Close
0.3223374,Close
0.2798943,Close
0.3758654,Close
0.3248404,Close
0.4107067,Close
0.3814186,Close
0.3312108,Close
0.5566135,Close
0.481506,Close
0.8990369,Close
0.7799051,Close
0.6795049,Close
1.155546,Close
1.001404,Close
1.543061,Close
1.340464,Close
1.163347,Close
1.75362,Close
1.52479,Close
2.081676,Close
1.809088,Close
1.570976,Close
2.166955,Close
1.877648,Close
2.343744,Close
2.041129,Close
1.773356,Close
2.142707,Close
1.866523,Close
2.154391,Close
1.875432,Close
1.62907,Close
1.922554,Close
1.667634,Close
1.932565,Close
1.682752,Close
1.464396,Close
1.729046,Close
